VEL,D20140322,X,Y,LON,LAT,Downslope ,Local Upsl,Upslope Cu,Local Curv,Minimal Cu,Cross-Sect,Tangential,Plan Curva,Flow Line ,Aspect,General Cu,Total Curv,Slope,Maximal Cu,Longitudin,Profile Cu,Local Down,cat,twi,TRI,tpi,spi,dem_randaz,curvature,ELEVATION,COHERENCE
-0.1,-2.5,496074.8828,4194329.786,14.95535612,37.89647535,-0.1661,0.04958,0.05955,0.06569,-0.00403,-0.0014,-0.0008,-0.00259,-0.00046,1.60147,0.00405,0.00005,0.31297,0.00605,0.00545,0.00247,-0.07251,91.11002,5.82297,7.82752,-2.04822,23.08135,911.201,0.00405,954.2,0.7
-1.8,-4.8,496068.4591,4194332.816,14.95528304,37.89650264,-0.1661,0.04958,0.05955,0.06569,-0.00403,-0.0014,-0.0008,-0.00259,-0.00046,1.60147,0.00405,0.00005,0.31297,0.00605,0.00545,0.00247,-0.07251,91.11002,5.82297,7.82752,-2.04822,23.08135,911.201,0.00405,954.6,0.68
-0.9,-5.4,495640.0871,4194256.952,14.95041124,37.89581692,0.28105,0.48918,0.4651,0.46005,-0.00202,0.00954,0.00273,0.0315,0.00004,2.68607,0.01932,0.00012,0.08692,0.01168,0.00978,0.00684,0.38191,69.48927,11.08679,3.22148,10.6517,-96.81843,983.069,0.01932,1030.6,0.71
-0.9,-7.3,495641.0306,4194257.125,14.95042197,37.89581848,0.28105,0.48918,0.4651,0.46005,-0.00202,0.00954,0.00273,0.0315,0.00004,2.68607,0.01932,0.00012,0.08692,0.01168,0.00978,0.00684,0.38191,69.48927,11.08679,3.22148,10.6517,-96.81843,983.069,0.01932,1029.9,0.7
0.3,1.9,496555.2669,4194423.439,14.96081951,37.8973214,0.05116,0.00644,0.02121,0.03543,-0.00088,0.00136,0.00094,0.00523,0.00004,3.37145,0.00146,0,0.18047,0.00161,0.0001,-0.00021,0.01586,86.74039,11.30853,4.51549,1.07367,-45.09592,867.444,0.00146,912.6,0.66
1.1,0.4,496555.4348,4194425.568,14.96082141,37.89734059,0.05116,0.00644,0.02121,0.03543,-0.00088,0.00136,0.00094,0.00523,0.00004,3.37145,0.00146,0,0.18047,0.00161,0.0001,-0.00021,0.01586,86.74039,11.30853,4.51549,1.07367,-45.09592,867.444,0.00146,913,0.72
-7.1,-21.6,497390.9283,4194579.658,14.97032378,37.89873219,-0.01046,0.09266,0.05855,0.11559,-0.00332,0.00093,-0.00005,-0.0002,-0.00023,1.6829,0.00516,0.00005,0.22492,0.00589,0.00423,0.00243,-0.02968,75.85284,3.19994,5.97794,0.40566,220.41489,758.686,0.00516,804.8,0.75
1.4,3.5,496554.8167,4194438.047,14.96081432,37.89745306,0.00996,-0.00198,0.01596,-0.00452,-0.00049,0.00043,0.00027,0.00149,0,3.44827,-0.00025,0,0.18381,0.00037,-0.00068,-0.00038,0.00028,87.08881,11.31254,4.52985,0.13913,-29.69743,870.882,-0.00025,915.6,0.69
-3.7,-11,497444.8415,4194599.967,14.97093693,37.89891539,-0.01429,0.04831,0.02562,-0.03789,-0.00301,-0.00203,-0.00165,-0.00831,-0.00009,1.86301,-0.00225,0.00001,0.2001,0.00189,-0.00022,0.00053,-0.00504,53.01069,1.42337,5.08646,0.31732,636.17688,749.594,-0.00225,795.2,0.77
-3.9,-10.8,497445.1809,4194600.03,14.97094079,37.89891596,-0.01429,0.04831,0.02562,-0.03789,-0.00301,-0.00203,-0.00165,-0.00831,-0.00009,1.86301,-0.00225,0.00001,0.2001,0.00189,-0.00022,0.00053,-0.00504,53.01069,1.42337,5.08646,0.31732,636.17688,749.594,-0.00225,794,0.72
0.3,-2.5,496602.608,4194453.01,14.96135783,37.8975881,0.11642,0.20662,0.195,0.17448,-0.00219,0.00433,0.00177,0.01378,-0.00007,3.24084,0.00721,0.00004,0.12894,0.0058,0.00288,0.00177,0.08829,87.50701,5.1972,3.29713,5.92564,39.80895,875.188,0.00721,926.7,0.71
0.2,-5.1,496603.5136,4194453.176,14.96136813,37.8975896,0.11642,0.20662,0.195,0.17448,-0.00219,0.00433,0.00177,0.01378,-0.00007,3.24084,0.00721,0.00004,0.12894,0.0058,0.00288,0.00177,0.08829,87.50701,5.1972,3.29713,5.92564,39.80895,875.188,0.00721,925.9,0.71
-0.4,-5.8,497230.2961,4194569.307,14.96849675,37.89863842,0.12042,0.13768,0.15877,0.19055,-0.00096,0.00566,0.00251,0.01214,0.00009,1.07598,0.00793,0.00002,0.20789,0.00492,0.00227,0.00131,0.17596,56.01064,10.87115,5.25919,2.99531,-25.69612,792.243,0.00793,839.3,0.8
-1.5,-9.8,497232.0142,4194569.619,14.96851629,37.89864124,0.12042,0.13768,0.15877,0.19055,-0.00096,0.00566,0.00251,0.01214,0.00009,1.07598,0.00793,0.00002,0.20789,0.00492,0.00227,0.00131,0.17596,56.01064,10.87115,5.25919,2.99531,-25.69612,792.243,0.00793,839,0.76
-8.3,-23.2,496760.7976,4194486.032,14.96315694,37.89788631,0.0115,-0.04061,0.00582,0.00993,-0.00067,0.00111,0.00059,0.00396,0,1.69514,0.00025,0,0.14838,0.00079,-0.00087,-0.00045,0.03001,83.75028,11.27345,3.46291,-0.79191,-174.58417,837.508,0.00025,879.1,0.73
-7.8,-23,496760.1829,4194488.017,14.96314994,37.8979042,-0.0026,-0.02648,0.00014,0.00284,-0.00083,0.00073,0.00033,0.00232,-0.00001,1.63481,-0.00011,0,0.14217,0.00078,-0.00084,-0.00038,0.01247,83.76347,11.27361,3.47118,-1.11128,-415.16003,837.64,-0.00011,880.4,0.72
-7.6,-22.9,496760.859,4194488.142,14.96315763,37.89790533,-0.0026,-0.02648,0.00014,0.00284,-0.00083,0.00073,0.00033,0.00232,-0.00001,1.63481,-0.00011,0,0.14217,0.00078,-0.00084,-0.00038,0.01247,83.76347,11.27361,3.47118,-1.11128,-415.16003,837.64,-0.00011,879.4,0.77
-4.1,-20.5,497526.3141,4194629.479,14.97186352,37.89918161,0.02666,0.1452,0.16082,0.09321,-0.00104,0.00391,0.00286,0.01164,0,2.34471,0.00384,0.00001,0.24853,0.00295,-0.00008,-0.00094,0.05686,52.36882,4.38966,6.4034,0.3046,31.97059,740.668,0.00384,786.8,0.71
-3.3,-22.1,497527.2294,4194629.648,14.97187393,37.89918313,0.02666,0.1452,0.16082,0.09321,-0.00104,0.00391,0.00286,0.01164,0,2.34471,0.00384,0.00001,0.24853,0.00295,-0.00008,-0.00094,0.05686,52.36882,4.38966,6.4034,0.3046,31.97059,740.668,0.00384,786,0.69
-0.9,-10.5,497509.5093,4194628.524,14.97167238,37.89917295,0.02745,0.11113,0.15295,0.11028,-0.0013,0.00515,0.00255,0.01169,0.00006,2.76688,0.0049,0.00001,0.22024,0.00375,-0.00025,-0.00016,0.04883,52.56942,4.95994,5.51729,0.93409,18.21403,743.551,0.0049,788.1,0.71
-3.5,-13.9,497493.2742,4194627.67,14.97148772,37.89916521,-0.11008,-0.16198,-0.08297,-0.20407,-0.00648,-0.00878,-0.00639,-0.04309,0,2.32996,-0.00918,0.00005,0.14882,0.00189,-0.0004,0.00181,-0.10623,52.54321,10.80725,3.84136,-0.55023,-10.94842,742.892,-0.00918,789.9,0.71
-3.3,-18.1,497494.4779,4194627.889,14.97150141,37.89916719,-0.11008,-0.16198,-0.08297,-0.20407,-0.00648,-0.00878,-0.00639,-0.04309,0,2.32996,-0.00918,0.00005,0.14882,0.00189,-0.0004,0.00181,-0.10623,52.54321,10.80725,3.84136,-0.55023,-10.94842,742.892,-0.00918,789.3,0.71
-1.1,-10.6,497509.218,4194630.57,14.97166906,37.89919139,0.02745,0.11113,0.15295,0.11028,-0.0013,0.00515,0.00255,0.01169,0.00006,2.76688,0.0049,0.00001,0.22024,0.00375,-0.00025,-0.00016,0.04883,52.56942,4.95994,5.51729,0.93409,18.21403,743.551,0.0049,788.2,0.77
-1.5,-2.1,496488.2708,4194446.949,14.96005738,37.89753304,-0.10668,-0.14389,-0.12429,-0.17743,-0.00292,-0.00443,-0.00248,-0.01494,-0.00002,2.30904,-0.00784,0.00001,0.16687,-0.001,-0.00341,-0.00135,-0.07793,61.57787,2.56844,4.18111,-2.75968,273.14951,870.665,-0.00784,916.1,0.65
-0.8,-2,496489.1447,4194447.11,14.96006732,37.89753449,-0.10668,-0.14389,-0.12429,-0.17743,-0.00292,-0.00443,-0.00248,-0.01494,-0.00002,2.30904,-0.00784,0.00001,0.16687,-0.001,-0.00341,-0.00135,-0.07793,61.57787,2.56844,4.18111,-2.75968,273.14951,870.665,-0.00784,915.3,0.65
-1.2,-2.6,497207.3348,4194577.726,14.96823555,37.89871423,0.05215,0.11972,0.13247,0.09259,-0.00383,0.00536,0.00197,0.00794,0.00023,1.2575,0.00369,0.00003,0.25056,0.00568,-0.00167,-0.00017,0.04997,56.29988,4.13378,6.37645,2.62194,47.72549,796.26,0.00369,841.9,0.68
-2.9,-15.1,497512.9897,4194633.354,14.97171195,37.8992165,0.02745,0.11113,0.15295,0.11028,-0.0013,0.00515,0.00255,0.01169,0.00006,2.76688,0.0049,0.00001,0.22024,0.00375,-0.00025,-0.00016,0.04883,52.56942,4.95994,5.51729,0.93409,18.21403,743.551,0.0049,788.2,0.71
-1.1,-2.2,496105.4157,4194379.413,14.95570313,37.89692278,-0.05875,-0.03305,0.07882,-0.01227,-0.0017,0.00168,0.00131,0.0038,-0.00004,2.66305,-0.0003,0,0.35344,0.00155,-0.00198,-0.00128,-0.00366,64.69596,11.01531,9.01562,-0.28676,-47.56893,914.95,-0.0003,958.1,0.64
-0.5,-1.5,496105.1055,4194381.456,14.95569959,37.89694119,-0.05875,-0.03305,0.07882,-0.01227,-0.0017,0.00168,0.00131,0.0038,-0.00004,2.66305,-0.0003,0,0.35344,0.00155,-0.00198,-0.00128,-0.00366,64.69596,11.01531,9.01562,-0.28676,-47.56893,914.95,-0.0003,958.1,0.68
-1.3,-2,496106.0692,4194381.633,14.95571055,37.89694279,-0.0421,-0.06485,0.05277,-0.00031,-0.00105,0.00126,0.00105,0.00311,-0.00007,2.62631,0.00039,0,0.34493,0.00125,-0.00086,-0.00077,0.0054,64.57199,11.01339,8.80971,-0.44389,-1417.67273,913.207,0.00039,957.4,0.64
-3.5,-9.9,497212.9581,4194582.946,14.96829949,37.8987613,-0.042,0.08108,0.08582,-0.01499,-0.00387,0.00119,0.00001,0.00003,0.00025,1.08308,-0.00071,0.00002,0.29074,0.00352,-0.00189,-0.00032,-0.04186,56.21656,2.22725,7.36028,1.27128,320.22659,794.983,-0.00071,842.1,0.66
-0.5,-4.8,497200.6891,4194582.816,14.96815994,37.89876009,-0.02522,0.10786,0.13585,0.06628,-0.00301,0.00327,0.00084,0.00271,0.00033,1.19119,0.00314,0.00002,0.3167,0.00458,-0.00013,0.00059,-0.03252,56.42179,2.76189,8.09864,1.87873,188.98689,797.992,0.00314,842.4,0.79
0.1,-6,498182.9246,4194761.5,14.97933168,37.90037307,-0.11049,-0.0983,-0.06341,-0.0586,-0.00119,-0.00117,-0.00059,-0.0062,-0.00001,1.59259,-0.00226,0,0.09581,0.00006,-0.0011,-0.00053,-0.11221,66.77555,6.55149,2.32404,-3.05939,5.98372,667.757,-0.00226,715.7,0.83
0,-5.3,497200.2598,4194584.837,14.96815505,37.8987783,-0.02522,0.10786,0.13585,0.06628,-0.00301,0.00327,0.00084,0.00271,0.00033,1.19119,0.00314,0.00002,0.3167,0.00458,-0.00013,0.00059,-0.03252,56.42179,2.76189,8.09864,1.87873,188.98689,797.992,0.00314,842.3,0.79
0,-3.7,497399.029,4194621.023,14.97041577,37.89910504,-0.03813,0.05291,0.02054,-0.02722,-0.00166,-0.00127,-0.00044,-0.00239,-0.00004,1.40015,-0.00117,0,0.18419,0.00108,0.0001,-0.00013,-0.08005,75.7322,11.17282,4.63014,0.15232,-39.52652,757.3,-0.00117,801.1,0.71
0.1,-0.7,497399.4625,4194621.104,14.9704207,37.89910577,-0.03813,0.05291,0.02054,-0.02722,-0.00166,-0.00127,-0.00044,-0.00239,-0.00004,1.40015,-0.00117,0,0.18419,0.00108,0.0001,-0.00013,-0.08005,75.7322,11.17282,4.63014,0.15232,-39.52652,757.3,-0.00117,800,0.7
0.6,-3.2,498182.7984,4194763.576,14.97933024,37.90039178,-0.11049,-0.0983,-0.06341,-0.0586,-0.00119,-0.00117,-0.00059,-0.0062,-0.00001,1.59259,-0.00226,0,0.09581,0.00006,-0.0011,-0.00053,-0.11221,66.77555,6.55149,2.32404,-3.05939,5.98372,667.757,-0.00226,715.8,0.85
0.7,-2.6,498183.5756,4194763.719,14.97933908,37.90039307,-0.11049,-0.0983,-0.06341,-0.0586,-0.00119,-0.00117,-0.00059,-0.0062,-0.00001,1.59259,-0.00226,0,0.09581,0.00006,-0.0011,-0.00053,-0.11221,66.77555,6.55149,2.32404,-3.05939,5.98372,667.757,-0.00226,714.9,0.8
-0.7,-11,498156.5185,4194763.001,14.97903132,37.90038654,-0.1071,-0.07174,-0.04054,-0.10912,-0.00257,-0.00041,-0.0002,-0.00141,-0.00002,1.5682,-0.00431,0.00001,0.144,0.00041,-0.00389,-0.00189,-0.08936,67.00281,11.05035,3.65122,-2.82616,-126.72998,669.939,-0.00431,715.1,0.68
-1.9,-13.7,497495.9188,4194644.94,14.97151774,37.89932088,0.0027,0.16594,0.16529,0.07658,-0.00072,0.00391,0.00189,0.00862,0.00002,2.97841,0.00359,0,0.22065,0.00251,-0.00032,-0.00013,-0.01607,74.61514,6.49152,5.54652,1.02984,7.93294,746.218,0.00359,792.4,0.7
-1.7,-9,497497.0134,4194645.14,14.97153019,37.89932268,0.0027,0.16594,0.16529,0.07658,-0.00072,0.00391,0.00189,0.00862,0.00002,2.97841,0.00359,0,0.22065,0.00251,-0.00032,-0.00013,-0.01607,74.61514,6.49152,5.54652,1.02984,7.93294,746.218,0.00359,791.8,0.72
-0.7,-9.4,498156.8302,4194765.156,14.97903486,37.90040597,-0.1071,-0.07174,-0.04054,-0.10912,-0.00257,-0.00041,-0.0002,-0.00141,-0.00002,1.5682,-0.00431,0.00001,0.144,0.00041,-0.00389,-0.00189,-0.08936,67.00281,11.05035,3.65122,-2.82616,-126.72998,669.939,-0.00431,715.6,0.73
-7.7,-21.9,495871.3645,4194351.507,14.9530412,37.89667023,0.11142,0.12923,0.12438,0.18755,-0.00124,0.00795,0.00402,0.01864,0.00008,1.64087,0.00808,0.00002,0.21726,0.00528,0.00012,-0.00007,0.12649,95.77168,4.76711,5.63769,1.65831,73.30871,957.904,0.00808,1002.5,0.76
-7.9,-25.8,497195.9278,4194596.646,14.96810573,37.89888472,-0.12672,0.04189,0.07312,-0.04624,-0.00355,-0.00053,-0.00105,-0.0031,0.00034,1.09948,-0.00154,0.00001,0.3468,0.00278,-0.00101,0.00029,-0.18112,56.3148,10.87657,9.07654,0.20134,-1323.69275,796.404,-0.00154,842.3,0.69
-0.1,-4.5,498179.7258,4194775.612,14.97929526,37.90050025,-0.17307,-0.13857,-0.10798,-0.19906,-0.00513,-0.0078,-0.00481,-0.05119,0,2.03251,-0.00905,0.00002,0.09419,0.0006,-0.00125,0.00031,-0.16363,66.78333,5.96501,2.49976,-3.46598,10.75915,667.637,-0.00905,716.7,0.77
0,-4.7,498181.0525,4194775.854,14.97931035,37.90050244,-0.17307,-0.13857,-0.10798,-0.19906,-0.00513,-0.0078,-0.00481,-0.05119,0,2.03251,-0.00905,0.00002,0.09419,0.0006,-0.00125,0.00031,-0.16363,66.78333,5.96501,2.49976,-3.46598,10.75915,667.637,-0.00905,716.2,0.86
0.1,-6.4,498181.9888,4194776.025,14.979321,37.90050398,-0.17307,-0.13857,-0.10798,-0.19906,-0.00513,-0.0078,-0.00481,-0.05119,0,2.03251,-0.00905,0.00002,0.09419,0.0006,-0.00125,0.00031,-0.16363,66.78333,5.96501,2.49976,-3.46598,10.75915,667.637,-0.00905,715.4,0.87
-3.5,-13.9,497406.7366,4194637.118,14.97050338,37.89925013,-0.09294,-0.11886,-0.06843,-0.17817,-0.00406,-0.00671,-0.00348,-0.02165,-0.00001,1.76896,-0.00752,0.00001,0.16126,0.0003,-0.00081,-0.00023,-0.10427,75.54498,2.37465,4.274,-0.69272,499.0314,755.311,-0.00752,801.2,0.73
-4,-14.8,497407.5235,4194637.264,14.97051233,37.89925144,-0.09294,-0.11886,-0.06843,-0.17817,-0.00406,-0.00671,-0.00348,-0.02165,-0.00001,1.76896,-0.00752,0.00001,0.16126,0.0003,-0.00081,-0.00023,-0.10427,75.54498,2.37465,4.274,-0.69272,499.0314,755.311,-0.00752,800.3,0.72
0.4,-5.6,498180.5457,4194777.861,14.97930458,37.90052053,-0.17307,-0.13857,-0.10798,-0.19906,-0.00513,-0.0078,-0.00481,-0.05119,0,2.03251,-0.00905,0.00002,0.09419,0.0006,-0.00125,0.00031,-0.16363,66.78333,5.96501,2.49976,-3.46598,10.75915,667.637,-0.00905,716.1,0.85
1.5,-7,498169.4929,4194777.953,14.97917886,37.90052133,-0.17131,-0.16912,-0.11694,-0.18946,-0.00664,-0.00859,-0.00643,-0.07134,-0.00001,2.21081,-0.00848,0.00005,0.09032,0.0024,0.00011,0.00219,-0.16421,47.31355,4.71208,2.6242,-3.6286,18.90387,668.937,-0.00848,715.8,0.66
-0.6,2.3,496555.1192,4194486.37,14.96081753,37.8978886,-0.05605,-0.14784,0.05123,-0.12795,-0.00447,0.00104,0.00096,0.00413,0.00003,3.43025,-0.00573,0.00002,0.23532,0.0016,-0.00677,-0.00355,-0.02211,87.83791,11.32111,5.71169,0.13539,-219.49023,878.276,-0.00573,926,0.65
-2.8,-12.8,497352.7438,4194631.491,14.96988927,37.89919925,-0.13655,-0.15308,-0.11009,-0.21009,-0.0054,-0.0089,-0.00445,-0.04233,0,1.64065,-0.00884,0.00002,0.10528,0.00098,0.00006,0.00005,-0.14054,76.3568,11.18103,2.87816,-2.32401,-163.91127,763.385,-0.00884,811.2,0.69
-0.1,-6,497444.2227,4194648.139,14.97092972,37.89934956,-0.11237,0.05474,0.05291,0.02575,-0.00153,0.00221,0.00138,0.00696,0.00007,1.73853,0.00167,0.00001,0.20037,0.00237,-0.00054,-0.00054,-0.16646,75.16114,3.86822,5.02912,-1.99593,110.93056,751.68,0.00167,795.1,0.73
-0.1,1.3,496554.9108,4194488.43,14.96081515,37.89790717,-0.10368,0.07115,0.13803,-0.17715,-0.00691,0.00232,0.00167,0.00539,0.00001,3.43307,-0.00808,0.00004,0.31581,0.00287,-0.0104,-0.00498,-0.1335,88.09976,4.78552,8.09061,1.07404,60.90292,880.805,-0.00808,926.1,0.72
0.6,-2.7,497219.1589,4194611.375,14.96836991,37.89901755,-0.17501,-0.32031,-0.15501,-0.24951,-0.00397,-0.00642,-0.00322,-0.01379,-0.00004,1.07727,-0.01031,0.00002,0.23527,-0.00118,-0.00389,-0.0017,-0.1446,55.69765,10.86555,5.90347,-3.91456,-36.07109,787.515,-0.01031,835.6,0.73
0.3,-2.1,497219.2626,4194611.396,14.96837109,37.89901774,-0.17501,-0.32031,-0.15501,-0.24951,-0.00397,-0.00642,-0.00322,-0.01379,-0.00004,1.07727,-0.01031,0.00002,0.23527,-0.00118,-0.00389,-0.0017,-0.1446,55.69765,10.86555,5.90347,-3.91456,-36.07109,787.515,-0.01031,834.2,0.81
0.8,-2,498178.2863,4194790.047,14.97927885,37.90063035,-0.06294,0.05319,0.07329,0.08936,-0.00039,0.0027,0.00116,0.0097,0.00002,2.97685,0.00392,0.00001,0.12016,0.00235,0.00122,0.00077,-0.07818,66.98284,11.05005,3.04633,-2.47797,-82.56987,669.945,0.00392,716.1,0.65
0.5,-5.9,498194.874,4194793.06,14.97946752,37.90065754,-0.03904,0.13182,0.13284,0.15762,0.00061,0.00434,0.0026,0.02098,-0.00001,2.71445,0.0074,0.00001,0.12451,0.00309,0.00306,0.00105,-0.0759,66.94745,7.09125,3.47179,-2.02121,3.50582,669.66,0.0074,716.2,0.86
1,-2.1,497215.8727,4194617.076,14.96833251,37.89906892,-0.17501,-0.32031,-0.15501,-0.24951,-0.00397,-0.00642,-0.00322,-0.01379,-0.00004,1.07727,-0.01031,0.00002,0.23527,-0.00118,-0.00389,-0.0017,-0.1446,55.69765,10.86555,5.90347,-3.91456,-36.07109,787.515,-0.01031,835.5,0.8
0.8,-3.3,497216.9234,4194617.269,14.96834446,37.89907066,-0.17501,-0.32031,-0.15501,-0.24951,-0.00397,-0.00642,-0.00322,-0.01379,-0.00004,1.07727,-0.01031,0.00002,0.23527,-0.00118,-0.00389,-0.0017,-0.1446,55.69765,10.86555,5.90347,-3.91456,-36.07109,787.515,-0.01031,834.8,0.8
-1.8,-5.1,497400.8179,4194650.737,14.97043601,37.89937286,-0.00494,0.08223,0.07807,0.07398,0.00055,0.00139,0.00067,0.00365,0,2.17935,0.00306,0,0.18388,0.00099,0.00167,0.00081,-0.02275,53.65781,10.82824,4.7004,0.03761,-10.58995,758.906,0.00306,801.8,0.74
-1.5,0.2,497401.4237,4194650.849,14.9704429,37.89937387,-0.00494,0.08223,0.07807,0.07398,0.00055,0.00139,0.00067,0.00365,0,2.17935,0.00306,0,0.18388,0.00099,0.00167,0.00081,-0.02275,53.65781,10.82824,4.7004,0.03761,-10.58995,758.906,0.00306,800.8,0.68
0.8,-4.8,498167.3558,4194790.16,14.97915452,37.90063135,-0.15392,-0.15075,-0.08135,-0.14457,-0.00522,-0.0047,-0.00309,-0.03303,0.00003,2.92559,-0.00644,0.00003,0.09374,0.002,-0.00174,-0.00011,-0.14111,47.367,4.29563,2.5546,-3.37565,28.73389,669.755,-0.00644,715.8,0.82
1.1,-3.8,498167.3197,4194790.157,14.97915411,37.90063132,-0.15392,-0.15075,-0.08135,-0.14457,-0.00522,-0.0047,-0.00309,-0.03303,0.00003,2.92559,-0.00644,0.00003,0.09374,0.002,-0.00174,-0.00011,-0.14111,47.367,4.29563,2.5546,-3.37565,28.73389,669.755,-0.00644,714.4,0.79
-7,-18.4,495748.7265,4194352.274,14.95164632,37.89667657,0.06858,0.24497,0.19353,0.12709,-0.00021,0.00404,0.00241,0.00854,-0.00002,2.15096,0.005,0.00001,0.28565,0.00271,0.00096,-0.00001,0.0473,69.63153,4.05609,7.31423,4.50859,78.90171,984.816,0.005,1028.5,0.65
-3,-8,496566.6155,4194501.043,14.96094822,37.89802089,0.17393,0.57056,0.48287,0.40993,-0.00411,0.01685,0.0099,0.03393,-0.00053,2.88545,0.01772,0.00017,0.29606,0.01297,0.00087,-0.0013,0.13337,88.53577,11.32902,8.11932,6.16033,-17.18074,885.686,0.01772,932.7,0.7
1,-0.2,497214.1985,4194618.87,14.96831346,37.89908509,-0.22731,-0.30373,-0.16066,-0.37912,-0.00566,-0.00601,-0.00292,-0.01056,0.00004,1.41822,-0.01622,0.00004,0.2799,-0.00245,-0.01021,-0.0045,-0.1799,78.92258,4.97307,7.08886,-4.81504,40.51713,788.905,-0.01622,836,0.75
-1.7,-6,497400.0528,4194652.698,14.9704273,37.89939053,-0.00494,0.08223,0.07807,0.07398,0.00055,0.00139,0.00067,0.00365,0,2.17935,0.00306,0,0.18388,0.00099,0.00167,0.00081,-0.02275,53.65781,10.82824,4.7004,0.03761,-10.58995,758.906,0.00306,801.5,0.72
0.1,-4.2,497426.6184,4194657.533,14.97072945,37.89943418,-0.03971,0.07444,0.08815,0.09619,-0.00152,0.00438,0.00285,0.01439,0.00008,1.87177,0.00445,0.00002,0.19967,0.00374,0.00007,-0.00065,-0.00905,75.36124,2.7682,5.05494,-1.24665,335.0369,753.732,0.00445,797.2,0.65
0.7,-3.4,498166.6028,4194792.123,14.97914595,37.90064904,-0.15392,-0.15075,-0.08135,-0.14457,-0.00522,-0.0047,-0.00309,-0.03303,0.00003,2.92559,-0.00644,0.00003,0.09374,0.002,-0.00174,-0.00011,-0.14111,47.367,4.29563,2.5546,-3.37565,28.73389,669.755,-0.00644,715.6,0.73
-3.1,-7.4,496566.3895,4194503.101,14.96094564,37.89803944,0.17393,0.57056,0.48287,0.40993,-0.00411,0.01685,0.0099,0.03393,-0.00053,2.88545,0.01772,0.00017,0.29606,0.01297,0.00087,-0.0013,0.13337,88.53577,11.32902,8.11932,6.16033,-17.18074,885.686,0.01772,932.8,0.75
-0.7,-2.7,496910.281,4194565.697,14.96485684,37.89860485,-0.1379,-0.11502,-0.08464,-0.07471,-0.00367,-0.00391,-0.00332,-0.0173,0.00004,2.43721,-0.00255,0.00002,0.19315,0.0024,0.00137,0.002,-0.0549,58.14433,3.43762,4.79477,-3.70453,102.11462,822.25,-0.00255,867,0.63
0.6,-0.8,497213.3402,4194620.815,14.96830369,37.89910261,-0.22731,-0.30373,-0.16066,-0.37912,-0.00566,-0.00601,-0.00292,-0.01056,0.00004,1.41822,-0.01622,0.00004,0.2799,-0.00245,-0.01021,-0.0045,-0.1799,78.92258,4.97307,7.08886,-4.81504,40.51713,788.905,-0.01622,835.7,0.79
-0.1,-6.8,498152.6074,4194791.679,14.97898676,37.90064501,-0.21224,-0.22893,-0.14973,-0.25768,-0.00415,-0.00642,-0.00339,-0.02551,-0.00002,1.72145,-0.01075,0.00002,0.13324,-0.00122,-0.00433,-0.00191,-0.24024,67.1321,1.84903,3.67789,-4.15582,666.57715,671.113,-0.01075,716.1,0.83
-0.1,-8.2,498153.9411,4194791.922,14.97900193,37.9006472,-0.21224,-0.22893,-0.14973,-0.25768,-0.00415,-0.00642,-0.00339,-0.02551,-0.00002,1.72145,-0.01075,0.00002,0.13324,-0.00122,-0.00433,-0.00191,-0.24024,67.1321,1.84903,3.67789,-4.15582,666.57715,671.113,-0.01075,715.6,0.75
1.1,-0.1,497213.056,4194622.862,14.96830045,37.89912106,-0.22731,-0.30373,-0.16066,-0.37912,-0.00566,-0.00601,-0.00292,-0.01056,0.00004,1.41822,-0.01622,0.00004,0.2799,-0.00245,-0.01021,-0.0045,-0.1799,78.92258,4.97307,7.08886,-4.81504,40.51713,788.905,-0.01622,835.7,0.79
1,-0.6,497213.5545,4194622.955,14.96830612,37.8991219,-0.22731,-0.30373,-0.16066,-0.37912,-0.00566,-0.00601,-0.00292,-0.01056,0.00004,1.41822,-0.01622,0.00004,0.2799,-0.00245,-0.01021,-0.0045,-0.1799,78.92258,4.97307,7.08886,-4.81504,40.51713,788.905,-0.01622,834.6,0.8
-0.2,-7,498152.1436,4194793.694,14.97898148,37.90066317,-0.21224,-0.22893,-0.14973,-0.25768,-0.00415,-0.00642,-0.00339,-0.02551,-0.00002,1.72145,-0.01075,0.00002,0.13324,-0.00122,-0.00433,-0.00191,-0.24024,67.1321,1.84903,3.67789,-4.15582,666.57715,671.113,-0.01075,716,0.79
0.2,-4.3,498170.7535,4194797.072,14.97919315,37.90069366,-0.15392,-0.15075,-0.08135,-0.14457,-0.00522,-0.0047,-0.00309,-0.03303,0.00003,2.92559,-0.00644,0.00003,0.09374,0.002,-0.00174,-0.00011,-0.14111,47.367,4.29563,2.5546,-3.37565,28.73389,669.755,-0.00644,717.6,0.74
1.5,-8.8,498171.9624,4194797.293,14.9792069,37.90069565,-0.15392,-0.15075,-0.08135,-0.14457,-0.00522,-0.0047,-0.00309,-0.03303,0.00003,2.92559,-0.00644,0.00003,0.09374,0.002,-0.00174,-0.00011,-0.14111,47.367,4.29563,2.5546,-3.37565,28.73389,669.755,-0.00644,717,0.7
0.5,-5.5,497420.1678,4194662.655,14.97065606,37.89948033,-0.00816,0.14428,0.1157,0.12978,-0.00103,0.00497,0.00293,0.01423,0.00008,1.8099,0.00556,0.00001,0.20772,0.00381,0.00059,-0.00021,0.07771,75.61799,11.17131,5.22187,-0.73175,-80.93466,756.271,0.00556,799.2,0.62
